satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;sales;salary;left
0,052777778;1;5;219;5;0;0;support;low;1
00.01;0,064583333;6;256;4;0;0;support;low;1
0,060416667;00.09;5;254;6;0;0;support;low;1
00.38;00.05;2;153;3;0;0;support;low;1
0,053472222;0,06875;5;228;5;0;0;support;low;1
0,054166667;0,060416667;4;228;5;0;0;support;low;1
00.44;00.05;2;128;3;0;0;support;low;1
00.38;00.52;2;153;3;0;0;support;low;1
00.43;00.46;2;156;3;0;0;technical;low;1
00.39;00.05;4;294;3;0;0;technical;low;1
0,061111111;1;5;219;5;0;0;technical;low;1
00.45;00.46;2;153;3;0;0;management;low;1
00.04;00.53;2;151;3;0;0;IT;low;1
00.36;00.51;2;155;3;0;0;IT;low;1
00.36;00.48;2;158;3;0;0;IT;low;1
00.09;0,068055556;5;245;5;0;0;IT;low;1
00.43;00.53;2;131;3;0;0;IT;low;1
0,061805556;0,060416667;5;225;5;0;0;product_mng;low;1
00.01;0,058333333;6;286;4;0;0;product_mng;low;1
00.37;00.05;2;135;3;0;0;product_mng;low;1
00.37;00.51;2;153;3;0;0;product_mng;low;1
0,060416667;00.09;5;252;5;0;0;IT;low;1
00.04;00.56;2;149;3;0;0;accounting;low;1
00.09;0,067361111;4;258;5;0;0;accounting;low;1
00.37;00.46;2;158;3;0;0;hr;low;1
00.44;00.54;2;149;3;0;0;hr;low;1
0,059027778;0,065972222;5;236;5;0;0;hr;low;1
0,054166667;0,068055556;5;239;6;0;0;marketing;low;1
00.42;00.47;2;159;3;0;0;marketing;low;1
0,063888889;0,06875;5;255;6;0;0;sales;low;1
00.11;0,057638889;6;244;4;0;0;accounting;low;1
00.42;00.56;2;134;3;0;0;support;low;1
00.48;00.57;4;270;4;0;0;technical;low;1
0,057638889;0,059027778;4;255;5;0;0;management;low;1
00.04;00.53;2;151;3;0;0;marketing;low;1
00.43;00.45;2;135;3;0;0;marketing;low;1
00.43;00.53;2;146;3;0;0;marketing;low;1
00.01;0,067361111;7;254;4;0;0;sales;low;1
00.01;0,060416667;7;289;4;0;0;sales;low;1
00.37;00.46;2;156;3;0;0;sales;low;1
00.38;00.53;2;156;3;0;0;sales;low;1
00.04;00.05;2;128;3;0;0;sales;low;1
0,061805556;0,059722222;5;275;5;0;0;sales;low;1
00.45;00.46;2;155;3;0;0;sales;low;1
00.37;00.48;2;159;3;0;0;sales;low;1
00.46;00.49;2;148;3;0;0;sales;low;1
0,060416667;0,063194444;4;228;5;0;0;sales;low;1
00.11;0,058333333;6;298;4;0;0;sales;low;1
0,054861111;0,060416667;5;261;5;0;0;sales;low;1
0,054861111;0,063888889;5;254;6;0;0;sales;low;1
00.19;00.59;7;192;3;0;0;sales;low;1
0,060416667;0,068055556;4;248;5;0;0;sales;low;1
00.06;0,063888889;2;258;5;0;0;sales;low;1
00.44;00.45;2;156;3;0;0;sales;medium;1
00.11;0,05625;6;266;4;1;0;sales;medium;1
00.42;00.54;2;156;3;0;0;sales;medium;1
0,061111111;0,061111111;5;232;5;1;0;accounting;medium;1
00.11;0,058333333;6;287;4;0;0;accounting;medium;1
00.46;00.46;2;154;3;0;0;accounting;medium;1
0,056944444;0,067361111;5;263;5;0;0;hr;medium;1
00.44;00.56;2;131;3;0;0;hr;medium;1
00.11;0,054166667;6;260;4;0;0;hr;medium;1
00.42;00.05;2;139;3;0;0;hr;medium;1
0,058333333;0,064583333;4;251;5;0;0;technical;medium;1
00.11;0,065972222;6;286;4;0;0;technical;medium;1
00.45;00.53;2;129;3;0;0;technical;high;1
00.38;00.56;2;156;3;0;0;technical;low;1
00.38;0,059722222;6;139;6;0;0;technical;medium;1
00.44;00.51;2;127;3;0;0;technical;medium;1
00.11;0,058333333;6;251;4;0;0;technical;medium;1
0,05625;0,064583333;5;270;5;0;0;technical;medium;1
00.09;0,066666667;6;296;4;0;0;technical;low;1
00.11;00.09;6;254;4;0;0;technical;low;1
0,05625;0,065972222;5;238;6;0;0;technical;low;1
00.01;0,067361111;6;267;4;1;0;support;low;1
0,051388889;0,061805556;5;229;6;0;0;support;low;1
00.09;0,054166667;6;254;4;0;0;support;low;1
0,056944444;0,05625;4;233;4;1;0;support;low;1
00.01;0,068055556;6;268;4;0;0;support;low;1
00.27;00.56;3;301;3;0;0;support;low;1
0,057638889;0,063888889;5;267;6;0;0;support;low;1
00.01;0,064583333;6;289;4;1;0;support;low;1
00.38;00.47;2;144;3;0;0;support;low;1
00.04;00.56;2;148;3;0;0;support;low;1
00.11;0,057638889;6;306;4;0;0;support;low;1
00.11;0,054861111;6;292;4;0;1;technical;low;1
0,056944444;0,063194444;5;232;5;0;0;technical;low;1
00.36;00.48;2;137;3;0;0;technical;low;1
00.04;00.46;2;128;3;0;0;management;low;1
0,060416667;0,058333333;5;231;5;0;0;IT;low;1
00.41;00.49;2;146;3;0;0;IT;low;1
00.11;0,063194444;6;308;4;1;0;IT;low;1
00.01;0,064583333;6;253;4;0;0;IT;medium;1
00.38;00.51;2;146;3;0;0;IT;medium;1
00.39;00.55;2;156;3;0;0;product_mng;medium;1
00.04;00.52;2;147;3;0;0;product_mng;medium;1
00.45;00.48;2;136;3;0;0;product_mng;medium;1
0,051388889;0,058333333;5;249;5;0;0;product_mng;medium;1
00.45;00.55;2;151;3;0;0;IT;medium;1
00.12;1;3;278;4;0;0;RandD;medium;1
00.01;0,053472222;7;250;5;0;0;RandD;medium;1
00.37;00.55;2;127;3;0;0;RandD;medium;1
0,061805556;0,060416667;5;255;5;0;0;RandD;medium;1
00.45;00.47;2;135;3;0;0;RandD;medium;1
00.37;00.46;2;149;3;0;0;marketing;high;1
00.11;0,05625;5;287;4;0;0;sales;low;1
00.41;00.48;2;145;3;0;0;accounting;medium;1
00.01;0,065277778;6;285;4;0;0;support;medium;1
00.01;0,064583333;7;305;4;0;0;technical;medium;1
00.11;0,065972222;7;300;4;0;0;management;medium;1
00.04;00.54;2;139;3;0;0;marketing;low;1
00.41;00.49;2;130;3;0;0;marketing;low;1
00.01;0,05625;6;268;4;0;0;marketing;low;1
0,050694444;0,059722222;4;245;6;0;0;sales;low;1
00.43;00.47;2;135;3;0;0;sales;low;1
00.37;00.46;2;153;3;0;0;sales;low;1
00.11;0,065277778;6;276;4;0;0;sales;low;1
00.04;00.46;2;130;3;0;0;sales;low;1
00.41;00.54;2;153;3;1;0;sales;low;1
0,056944444;0,058333333;5;244;5;0;0;sales;low;1
0,042361111;00.47;2;253;3;0;0;sales;low;1
00.11;0,063194444;7;287;4;0;0;sales;low;1
00.37;00.45;2;131;3;0;0;sales;low;1
00.41;00.52;2;135;3;0;0;sales;low;1
00.37;00.52;2;157;3;0;0;sales;low;1
0,061111111;0,06875;5;262;6;0;0;sales;low;1
00.01;0,059027778;6;266;4;0;0;sales;low;1
00.44;00.48;2;148;3;0;0;sales;low;1
00.38;00.57;2;140;3;0;0;sales;low;1
00.11;0,059027778;7;302;4;0;0;sales;low;1
00.09;0,068055556;6;271;4;0;0;sales;low;1
00.45;00.52;2;145;3;0;0;sales;medium;1
00.01;0,05625;6;290;4;0;0;accounting;medium;1
00.45;00.47;2;151;3;0;0;accounting;medium;1
0,053472222;0,060416667;5;266;5;0;0;accounting;medium;1
00.44;00.51;2;140;3;0;0;hr;medium;1
00.39;00.05;2;142;3;0;0;hr;medium;1
00.01;0,063194444;6;246;4;0;0;hr;medium;1
00.09;0,061805556;7;308;5;0;0;hr;medium;1
00.37;00.47;2;141;3;0;0;technical;medium;1
00.09;1;5;232;5;0;0;technical;medium;1
00.41;00.56;2;143;3;0;0;technical;medium;1
00.37;00.52;2;155;3;0;0;technical;medium;1
00.01;0,059722222;6;278;4;0;0;technical;high;1
0,05625;1;4;253;5;0;0;technical;low;1
00.11;00.08;6;282;4;0;0;technical;medium;1
00.11;0,058333333;7;264;4;0;0;technical;medium;1
00.04;00.46;2;149;3;0;0;technical;medium;1
00.09;00.08;6;304;5;0;0;technical;medium;1
00.48;0,064583333;3;219;6;0;0;technical;low;1
0,063194444;0,063194444;4;262;6;0;0;support;low;1
00.43;00.57;2;135;3;0;0;support;low;1
00.33;0,061111111;6;219;5;0;0;support;low;1
00.41;00.57;2;136;3;0;0;support;low;1
00.41;00.55;2;154;3;0;0;support;low;1
00.37;00.54;2;149;3;0;0;support;low;1
00.31;0,043055556;6;135;5;0;0;support;low;1
00.09;0,063194444;6;275;4;0;0;support;low;1
00.01;0,060416667;6;290;4;0;0;support;low;1
0,052777778;00.09;4;263;5;0;0;support;low;1
00.41;00.54;2;145;3;0;0;support;low;1
0,05;0,066666667;5;267;5;0;0;technical;low;1
00.04;00.05;2;141;3;1;0;technical;low;1
0,063194444;0,060416667;4;235;5;0;0;technical;low;1
00.01;0,057638889;6;258;4;0;0;management;low;1
00.04;00.56;2;131;3;0;0;IT;low;1
0,056944444;0,059722222;5;243;5;0;0;IT;low;1
00.01;0,056944444;6;266;4;0;0;IT;low;1
00.37;00.45;2;142;3;0;0;IT;low;1
00.36;00.51;2;135;3;0;0;IT;low;1
00.39;00.48;2;141;3;0;0;product_mng;medium;1
00.36;00.57;2;142;3;0;0;product_mng;medium;1
0,059722222;0,058333333;5;254;5;0;0;product_mng;medium;1
0,050694444;0,06875;5;262;5;0;0;product_mng;medium;1
00.56;0,049305556;4;296;2;0;0;IT;medium;1
00.44;00.56;2;158;3;0;0;accounting;medium;1
00.31;00.56;4;238;2;0;0;accounting;medium;1
0,053472222;0,064583333;4;231;5;0;0;hr;medium;1
00.44;00.45;2;156;3;0;0;hr;medium;1
00.38;00.46;2;145;3;0;0;hr;medium;1
00.45;00.48;2;144;3;0;0;marketing;medium;1
00.38;00.51;2;159;3;0;0;sales;medium;1
00.36;00.48;2;156;3;0;0;accounting;high;1
0,052083333;00.09;5;256;5;0;0;support;low;1
00.01;0,064583333;6;298;4;0;0;technical;medium;1
00.01;0,067361111;6;247;4;0;0;management;medium;1
00.45;00.05;2;157;3;0;0;marketing;medium;1
00.42;00.57;2;154;3;1;0;marketing;medium;1
0,054166667;1;4;253;5;0;0;marketing;low;1
00.45;00.55;2;148;3;0;0;sales;low;1
0,058333333;1;4;261;5;0;0;sales;low;1
00.11;0,064583333;6;282;4;0;0;sales;low;1
00.42;00.56;2;133;3;0;0;sales;low;1
00.45;00.46;2;128;3;0;0;sales;low;1
00.46;00.57;2;139;3;0;0;sales;low;1
00.09;0,054861111;6;293;5;0;0;sales;low;1
0,060416667;0,057638889;4;265;6;0;0;sales;low;1
00.01;0,060416667;6;250;4;0;0;sales;low;1
0,063194444;1;5;251;6;0;0;sales;low;1
0,052777778;0,063888889;4;246;5;0;0;sales;low;1
0,051388889;1;5;275;5;0;0;sales;low;1
0,063888889;0,064583333;5;240;5;0;0;sales;low;1
0,052777778;0,060416667;5;245;5;0;0;sales;low;1
00.47;00.05;4;254;4;0;0;sales;low;1
0,050694444;0,06875;5;241;5;0;0;sales;low;1
00.09;0,065277778;6;257;4;0;0;sales;low;1
0,063194444;0,063888889;4;246;5;0;0;sales;low;1
0,056944444;0,068055556;4;233;5;0;0;sales;low;1
00.28;00.45;6;218;4;0;0;accounting;low;1
0,058333333;0,06875;4;262;6;0;0;accounting;medium;1
00.45;00.53;2;138;3;0;0;accounting;medium;1
00.45;00.54;2;142;3;0;0;hr;medium;1
0,063194444;0,067361111;5;233;5;0;0;hr;medium;1
00.42;00.48;2;155;3;0;0;hr;medium;1
0,056944444;1;4;229;6;0;0;hr;medium;1
00.11;00.09;6;264;4;0;0;technical;medium;1
00.42;00.53;3;199;4;0;0;technical;medium;1
0,056944444;0,059027778;4;223;5;0;0;technical;medium;1
00.09;0,066666667;6;268;4;0;0;technical;medium;1
00.01;0,065277778;6;287;4;0;0;technical;medium;1
0,059722222;1;5;257;5;0;0;technical;medium;1
00.04;00.46;2;143;3;0;0;technical;high;1
00.45;00.46;2;130;3;0;0;technical;low;1
00.42;00.51;2;136;3;0;0;technical;medium;1
0,051388889;0,063888889;4;261;5;0;0;technical;medium;1
00.55;00.06;3;180;4;0;0;technical;medium;1
00.37;00.45;2;126;3;0;0;support;medium;1
00.41;00.52;2;127;3;1;0;support;low;1
0,061805556;0,045138889;5;195;6;0;0;support;low;1
00.41;00.57;2;160;3;0;0;support;low;1
00.44;00.51;2;150;3;0;0;support;low;1
0,060416667;0,058333333;4;264;6;0;0;support;low;1
00.01;0,058333333;6;309;4;0;0;support;low;1
00.41;00.47;2;135;3;0;0;support;low;1
00.11;0,059027778;6;261;4;0;0;support;low;1
00.43;00.53;2;160;3;0;0;support;low;1
0,053472222;00.09;4;237;5;0;0;support;low;1
00.41;00.52;2;136;3;0;0;technical;low;1
00.41;00.48;2;139;3;0;0;technical;low;1
00.36;0,054166667;2;151;4;0;0;technical;low;1
0,053472222;1;5;229;5;0;0;management;low;1
0,05625;0,068055556;5;245;5;0;0;IT;low;1
00.39;00.54;2;127;3;0;0;IT;low;1
00.09;0,065277778;6;283;5;0;0;IT;low;1
00.44;00.46;2;143;3;0;0;IT;low;1
00.01;0,058333333;5;298;4;0;0;IT;low;1
00.36;00.48;2;159;3;0;0;product_mng;low;1
0,05625;0,063888889;5;239;5;0;0;product_mng;low;1
0,05625;00.09;4;226;5;0;0;product_mng;medium;1
0,059027778;0,068055556;5;248;5;0;0;product_mng;medium;1
00.01;0,060416667;6;286;4;0;0;IT;medium;1
00.37;00.54;2;145;3;0;0;RandD;medium;1
00.09;0,067361111;7;254;4;1;0;RandD;medium;1
00.44;00.53;2;127;3;0;0;RandD;medium;1
0,059722222;0,064583333;5;223;5;0;0;RandD;medium;1
0,053472222;1;4;255;5;0;0;RandD;medium;1
00.41;00.48;2;136;3;0;0;marketing;medium;1
00.04;00.48;2;137;3;0;0;sales;medium;1
00.43;00.49;2;135;3;0;0;accounting;medium;1
00.43;00.05;2;137;3;0;0;support;medium;1
00.08;00.53;3;255;5;0;0;technical;high;1
00.08;0,059027778;4;273;5;0;0;management;low;1
0,056944444;0,068055556;5;234;5;0;0;marketing;medium;1
00.37;00.54;2;152;3;0;0;marketing;medium;1
00.37;00.48;2;134;3;0;0;marketing;medium;1
00.09;0,065972222;6;292;4;0;0;sales;medium;1
00.09;0,063888889;5;245;5;0;0;sales;low;1
00.41;00.52;2;159;3;0;0;sales;low;1
00.01;0,059027778;6;260;4;0;0;sales;low;1
00.44;00.53;2;149;3;0;0;sales;low;1
0,061805556;0,059027778;5;266;5;0;0;sales;low;1
00.42;00.56;2;149;3;0;0;sales;low;1
0,060416667;1;5;242;5;0;0;sales;low;1
00.45;00.57;2;134;3;0;0;sales;low;1
00.11;0,060416667;5;271;4;0;0;sales;low;1
00.09;0,054861111;6;275;4;0;0;sales;low;1
0,052777778;0,057638889;5;227;5;0;0;sales;low;1
00.11;0,066666667;7;277;5;0;0;sales;low;1
00.37;00.49;2;151;3;0;0;sales;low;1
00.01;0,054861111;6;274;4;0;0;sales;low;1
0,053472222;0,060416667;4;242;6;0;0;sales;low;1
00.42;00.54;2;143;3;1;0;sales;low;1
00.38;00.52;2;145;3;0;0;sales;low;1
00.32;0,065972222;5;172;2;0;0;sales;low;1
00.38;00.49;2;135;3;0;0;accounting;low;1
00.19;1;4;192;4;0;0;accounting;low;1
00.01;0,057638889;7;276;4;0;0;accounting;low;1
0,052777778;0,061111111;4;206;4;0;0;hr;medium;1
00.53;00.56;4;281;6;0;0;hr;medium;1
00.39;00.51;2;151;3;0;0;hr;medium;1
00.11;0,057638889;6;244;4;0;0;hr;medium;1
00.01;0,065277778;6;309;4;0;0;technical;medium;1
0,058333333;1;5;218;5;0;0;technical;medium;1
0,056944444;0,06875;4;263;6;0;0;technical;medium;1
00.01;0,056944444;6;244;4;0;0;technical;medium;1
00.59;00.49;7;263;4;0;0;technical;medium;1
00.44;00.48;2;143;3;0;0;technical;medium;1
0,061805556;0,065972222;2;181;5;0;0;technical;medium;1
0,063194444;0,058333333;5;265;5;0;0;technical;medium;1
0,045833333;00.57;5;161;5;0;0;technical;high;1
00.11;0,060416667;7;282;5;0;0;technical;low;1
00.43;00.51;2;155;3;0;0;technical;medium;1
0,054166667;0,057638889;4;217;6;0;0;support;medium;1
00.11;0,067361111;6;289;5;0;0;support;medium;1
0,057638889;0,068055556;4;259;5;0;0;support;medium;1
00.39;00.54;2;158;3;0;0;support;low;1
00.38;00.55;2;158;3;0;0;support;low;1
00.37;00.57;2;155;3;0;0;support;low;1
00.44;00.48;2;146;3;0;0;support;low;1
00.53;0,059027778;2;164;5;0;0;support;low;1
00.09;0,066666667;6;259;4;0;0;support;low;1
00.11;0,061805556;6;293;4;0;0;support;low;1
0,057638889;0,066666667;5;275;5;0;0;support;low;1
0,061111111;1;5;219;6;1;0;technical;low;1
00.01;0,061805556;6;247;4;0;0;technical;low;1
00.09;0,059722222;7;309;4;0;0;technical;low;1
00.44;00.54;2;151;3;0;0;management;low;1
00.39;00.51;2;129;3;0;0;IT;low;1
0,060416667;0,065277778;4;274;5;0;0;IT;low;1
0,051388889;0,06875;4;233;5;0;0;IT;low;1
00.01;0,065972222;7;289;4;0;0;IT;low;1
0,051388889;0,056944444;4;239;6;0;0;IT;low;1
0,052083333;0,06875;5;221;5;0;0;product_mng;low;1
00.41;00.56;2;150;3;0;0;product_mng;low;1
00.41;00.45;2;144;3;1;0;product_mng;low;1
00.09;00.09;7;289;4;0;0;product_mng;low;1
00.09;00.08;6;301;5;0;0;IT;medium;1
00.39;00.57;2;145;3;0;0;accounting;medium;1
00.04;00.56;2;137;3;0;0;accounting;medium;1
00.37;00.54;2;131;3;1;0;hr;medium;1
00.01;0,058333333;6;246;4;0;0;hr;medium;1
00.43;00.51;2;136;3;0;0;hr;medium;1
0,052083333;0,059027778;5;240;6;1;0;marketing;medium;1
00.37;00.56;2;156;3;0;0;sales;medium;1
00.11;0,059027778;6;305;4;0;0;accounting;medium;1
00.45;00.45;2;154;3;1;0;support;medium;1
0,060416667;1;5;261;5;1;0;technical;medium;1
00.11;0,065277778;7;244;4;0;0;management;medium;1
00.45;00.54;2;129;3;0;0;marketing;high;1
0,05625;0,060416667;4;254;5;0;0;marketing;low;1
0,053472222;0,063194444;5;236;5;0;0;marketing;medium;1
0,061805556;0,063888889;5;237;5;0;0;sales;medium;1
00.43;00.49;2;135;3;0;0;sales;medium;1
0,054166667;1;5;236;5;0;0;sales;medium;1
00.37;00.47;2;149;3;0;0;sales;low;1
00.37;00.05;2;141;3;0;0;sales;low;1
0,059027778;0,056944444;4;270;5;0;0;sales;low;1
00.41;00.47;2;138;3;0;0;sales;low;1
00.11;0,066666667;6;298;4;0;0;sales;low;1
0,052083333;0,06875;5;254;5;0;0;sales;low;1
0,056944444;0,059027778;5;248;5;0;0;sales;low;1
0,054861111;1;5;257;6;0;0;sales;low;1
00.43;00.53;2;150;3;0;0;sales;low;1
00.01;00.09;7;281;4;0;0;sales;low;1
00.46;00.48;2;141;3;1;0;sales;low;1
00.43;00.57;2;157;3;0;0;sales;low;1
00.43;00.55;2;136;3;0;0;sales;low;1
00.11;00.08;7;296;4;0;0;sales;low;1
00.09;0,059722222;6;279;4;0;0;sales;low;1
00.37;00.53;2;131;3;0;0;sales;low;1
00.04;00.57;2;160;3;0;0;accounting;low;1
00.01;0,053472222;7;291;4;0;0;accounting;low;1
00.41;00.53;2;157;3;0;0;accounting;low;1
0,054861111;00.58;3;294;4;0;0;hr;low;1
00.11;0,054861111;7;310;4;0;0;hr;low;1
00.01;0,067361111;6;282;4;0;0;hr;medium;1
00.44;00.51;2;134;3;0;0;hr;medium;1
00.25;00.46;4;214;4;0;0;technical;medium;1
00.44;00.52;2;137;3;0;0;technical;medium;1
0,050694444;1;4;252;5;0;0;technical;medium;1
0,052083333;0,067361111;5;243;6;0;0;technical;medium;1
00.36;00.47;2;148;3;0;0;technical;medium;1
00.37;00.49;2;151;3;0;0;technical;medium;1
00.39;00.49;2;129;3;0;0;technical;medium;1
00.48;0,054166667;2;198;2;0;0;technical;medium;1
00.57;0,05;4;275;6;0;0;technical;medium;1
00.09;0,066666667;5;243;5;0;0;technical;medium;1
00.39;00.55;2;159;3;0;0;technical;high;1
00.44;00.51;2;145;3;0;0;support;low;1
0,05625;0,061111111;5;242;5;0;0;support;medium;1
0,051388889;0,060416667;5;242;5;0;0;support;medium;1
00.44;00.56;2;145;3;0;0;support;medium;1
00.41;00.56;2;154;3;0;1;support;medium;1
00.04;00.51;2;139;3;0;0;support;low;1
00.46;00.57;2;152;3;0;0;support;low;1
00.08;0,057638889;2;211;3;0;0;support;low;1
0,060416667;00.09;5;258;5;0;0;support;low;1
00.39;00.54;2;155;3;0;0;support;low;1
00.38;00.55;2;148;3;0;0;support;low;1
0,045833333;0,046527778;2;255;3;0;0;technical;low;1
00.01;00.08;6;264;4;0;0;technical;low;1
00.37;00.54;2;132;3;0;0;technical;low;1
00.01;0,053472222;6;255;4;0;0;management;low;1
00.09;0,060416667;5;263;4;0;0;IT;low;1
0,059722222;0,058333333;5;222;5;0;0;IT;low;1
00.11;00.09;6;263;4;0;0;IT;low;1
00.37;00.46;2;157;3;0;0;IT;low;1
00.11;0,063888889;7;307;4;0;0;IT;low;1
0,053472222;0,068055556;5;259;6;0;0;product_mng;low;1
0,058333333;0,065277778;5;222;6;0;0;product_mng;low;1
00.01;0,058333333;7;250;4;0;0;product_mng;low;1
0,057638889;00.09;5;245;5;0;0;product_mng;low;1
00.11;0,054861111;6;292;4;0;0;IT;low;1
0,059722222;0,063888889;5;252;5;0;0;RandD;low;1
00.38;00.56;2;161;3;0;0;RandD;medium;1
00.11;0,061111111;5;250;4;0;0;RandD;medium;1
00.45;00.49;2;134;3;0;0;RandD;medium;1
00.01;0,059027778;7;279;4;0;0;RandD;medium;1
00.09;0,065972222;7;256;4;0;0;marketing;medium;1
00.39;00.53;2;127;3;0;0;sales;medium;1
00.37;00.47;2;138;3;1;0;accounting;medium;1
0,05625;0,067361111;5;243;5;0;0;support;medium;1
00.09;00.09;7;296;4;0;0;technical;medium;1
00.01;0,061111111;7;267;4;0;0;management;medium;1
00.39;00.49;2;144;3;0;0;marketing;medium;1
0,057638889;0,065972222;4;251;5;0;0;marketing;medium;1
00.45;00.57;2;148;3;0;0;marketing;high;1
00.43;00.51;2;141;3;0;0;sales;low;1
00.08;0,052083333;3;268;2;0;0;sales;medium;1
00.01;0,059722222;6;247;4;0;0;sales;medium;1
00.01;00.55;2;247;4;0;0;sales;medium;1
00.36;00.52;2;146;3;0;0;sales;medium;1
00.38;00.05;2;140;3;0;0;sales;low;1
0,054166667;0,068055556;5;263;6;0;0;sales;low;1
00.44;00.49;2;145;3;0;0;sales;low;1
00.41;00.46;2;156;3;1;0;sales;low;1
0,05;0,059027778;5;244;6;0;0;sales;low;1
00.46;00.54;2;144;3;0;0;sales;low;1
00.01;00.09;7;286;4;0;0;sales;low;1
00.34;0,046527778;4;141;2;0;0;sales;low;1
00.11;0,061805556;6;260;5;0;0;sales;low;1
00.38;00.56;2;154;3;0;0;sales;low;1
0,056944444;0,063888889;5;225;5;0;0;sales;low;1
00.39;00.57;2;127;3;0;0;sales;low;1
00.44;00.53;2;140;3;0;0;sales;low;1
00.43;00.52;2;147;3;0;0;sales;low;1
0,058333333;0,057638889;4;227;5;0;0;accounting;low;1
00.43;00.48;2;153;3;0;0;accounting;low;1
00.37;00.52;2;128;3;0;0;accounting;low;1
0,051388889;0,067361111;4;228;5;0;0;hr;low;1
0,050694444;0,067361111;5;235;5;0;0;hr;low;1
00.37;00.47;2;148;3;0;0;hr;low;1
00.58;0,043055556;4;238;3;0;0;hr;low;1
00.04;00.54;2;141;3;0;0;technical;medium;1
00.51;0,057638889;5;249;4;0;0;technical;medium;1
00.46;00.05;2;151;3;0;0;technical;medium;1
00.45;00.54;2;129;3;0;0;technical;medium;1
00.46;00.05;2;156;3;0;0;technical;medium;1
00.39;00.45;2;134;3;0;0;technical;medium;1
00.09;0,061111111;6;269;4;0;0;technical;medium;1
00.09;0,053472222;6;290;4;0;0;technical;medium;1
00.37;00.51;2;132;3;0;0;technical;medium;1
00.01;0,061805556;7;308;4;0;0;technical;medium;1
0,053472222;1;4;232;5;0;0;technical;medium;1
0,054861111;0,059722222;5;235;5;0;0;support;medium;1
00.43;00.55;2;130;3;0;0;support;high;1
00.38;00.53;2;146;3;0;0;support;low;1
0,053472222;0,063194444;5;221;6;0;0;support;medium;1
00.44;00.05;2;130;3;0;0;support;medium;1
00.39;00.46;2;136;3;0;0;support;medium;1
0,054166667;0,061805556;5;274;6;0;0;support;medium;1
00.01;0,054861111;6;256;5;0;0;support;low;1
00.01;0,053472222;5;276;4;0;0;support;low;1
0,052083333;0,059027778;5;267;5;0;0;support;low;1
00.46;0,043055556;6;213;3;0;0;support;low;1
0,063194444;0,067361111;4;274;6;0;0;technical;low;1
00.01;0,063888889;6;258;4;0;0;technical;low;1
0,05;00.06;3;153;5;0;0;technical;low;1
00.11;0,065972222;6;245;4;0;0;management;low;1
00.11;0,065277778;6;264;4;0;0;IT;low;1
00.46;00.57;2;154;3;0;0;IT;low;1
00.37;00.46;2;149;3;0;0;IT;low;1
00.46;00.05;2;157;3;0;0;IT;low;1
00.43;00.57;2;127;3;0;0;IT;low;1
00.11;0,056944444;6;270;4;0;0;product_mng;low;1
0,050694444;0,061805556;5;236;6;0;0;product_mng;low;1
00.43;00.47;2;158;3;0;0;product_mng;low;1
0,059722222;1;5;229;5;0;0;product_mng;low;1
00.01;0,057638889;6;269;4;0;0;IT;low;1
00.04;00.49;2;128;3;0;0;sales;low;1
00.11;0,060416667;7;278;4;0;0;sales;low;1
0,059722222;0,068055556;3;158;5;0;0;sales;low;1
00.42;1;3;202;3;0;0;sales;medium;1
0,054861111;0,058333333;4;240;5;0;0;sales;medium;1
00.01;0,066666667;7;255;4;0;0;marketing;medium;1
00.09;0,063888889;7;254;4;0;0;sales;medium;1
00.09;0,056944444;6;257;4;0;0;accounting;medium;1
0,060416667;1;4;228;5;0;0;support;medium;1
00.36;00.49;2;145;3;0;0;technical;medium;1
00.42;0,052083333;3;218;4;0;0;management;medium;1
0,058333333;0,059722222;5;268;5;0;0;marketing;medium;1
00.01;0,057638889;6;278;4;0;0;marketing;medium;1
0,054166667;0,049305556;3;249;5;0;0;marketing;medium;1
00.35;0,06875;3;236;4;0;0;sales;medium;1
00.01;0,05625;7;291;4;0;0;sales;high;1
00.11;00.08;6;306;4;0;0;sales;low;1
00.43;00.48;2;135;3;0;0;sales;medium;1
00.38;00.45;2;156;3;0;0;sales;medium;1
00.46;00.54;2;143;3;0;0;sales;medium;1
0,061805556;0,056944444;4;243;5;0;0;sales;medium;1
00.45;00.05;2;147;3;0;0;sales;low;1
00.44;00.53;2;159;3;0;0;sales;low;1
0,051388889;00.54;5;216;3;0;0;sales;low;1
00.45;00.54;2;152;3;0;0;sales;low;1
0,054861111;0,064583333;4;226;5;0;0;sales;low;1
0,054861111;0,063194444;5;271;5;0;0;sales;low;1
00.11;0,060416667;6;255;4;0;0;sales;low;1
00.42;00.48;2;140;3;0;0;sales;low;1
0,044444444;00.09;6;252;2;0;0;sales;low;1
00.04;00.55;2;159;3;0;0;sales;low;1
0,058333333;0,068055556;5;270;5;0;0;sales;low;1
0,050694444;0,063888889;5;232;5;0;0;sales;low;1
00.04;00.51;2;144;3;0;0;accounting;low;1
00.36;00.45;2;127;3;0;0;accounting;low;1
00.43;00.47;2;131;3;0;0;accounting;low;1
00.11;0,054166667;6;243;4;0;0;hr;low;1
0,063194444;1;5;244;6;0;0;hr;low;1
00.08;1;5;260;5;0;0;hr;low;1
00.42;00.49;2;139;3;0;0;hr;low;1
00.31;0,060416667;4;184;3;0;0;technical;low;1
00.44;00.47;2;130;3;0;0;technical;low;1
